origin_id,destination_id,origin_store,destination_store,distance_meters,duration_seconds,duration_minutes
L30,L3,Shah Ghouse Gachibowli,Heritage Fresh,47720,3407,56.78
L48,L30,Decathlon Madhapur,Shah Ghouse Gachibowli,20886,2424,40.4
L48,L3,Decathlon Madhapur,Heritage Fresh,60829,4728,78.8
L30,L45,Shah Ghouse Gachibowli,Lakme Salon,19108,2712,45.2
L30,L51,Shah Ghouse Gachibowli,Adidas Originals,23907,2749,45.82
L30,L47,Shah Ghouse Gachibowli,Himalaya Book World,58888,4094,68.23
L30,L48,Shah Ghouse Gachibowli,Decathlon Madhapur,21078,2355,39.25
L30,L7,Shah Ghouse Gachibowli,Q-Mart Gachibowli,59599,3965,66.08
L51,L3,Adidas Originals,Heritage Fresh,63658,5054,84.23
L48,L7,Decathlon Madhapur,Q-Mart Gachibowli,51111,4099,68.32
L51,L30,Adidas Originals,Shah Ghouse Gachibowli,23715,2750,45.83
L48,L51,Decathlon Madhapur,Adidas Originals,8057,1296,21.6
L48,L45,Decathlon Madhapur,Lakme Salon,31824,4457,74.28
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L45,L47,Lakme Salon,Himalaya Book World,34505,3696,61.6
L7,L51,Q-Mart Gachibowli,Adidas Originals,43916,4268,71.13
L7,L48,Q-Mart Gachibowli,Decathlon Madhapur,43445,3993,66.55
L51,L48,Adidas Originals,Decathlon Madhapur,8057,1218,20.3
L7,L30,Q-Mart Gachibowli,Shah Ghouse Gachibowli,52212,3999,66.65
L7,L3,Q-Mart Gachibowli,Heritage Fresh,35441,4653,77.55
L7,L45,Q-Mart Gachibowli,Lakme Salon,12618,2048,34.13
L3,L30,Heritage Fresh,Shah Ghouse Gachibowli,47931,3486,58.1
L7,L47,Q-Mart Gachibowli,Himalaya Book World,20483,2555,42.58
L3,L45,Heritage Fresh,Lakme Salon,27866,3815,63.58
L3,L48,Heritage Fresh,Decathlon Madhapur,61000,4640,77.33
L3,L51,Heritage Fresh,Adidas Originals,63829,5033,83.88
L47,L3,Himalaya Book World,Heritage Fresh,84633,5402,90.03
L3,L7,Heritage Fresh,Q-Mart Gachibowli,36772,4783,79.72
L51,L7,Adidas Originals,Q-Mart Gachibowli,52890,4382,73.03
L47,L45,Himalaya Book World,Lakme Salon,33697,3666,61.1
L45,L30,Lakme Salon,Shah Ghouse Gachibowli,17805,2661,44.35
L47,L7,Himalaya Book World,Q-Mart Gachibowli,20837,2705,45.08
L45,L7,Lakme Salon,Q-Mart Gachibowli,15259,2231,37.18
L45,L51,Lakme Salon,Adidas Originals,38240,5161,86.02
L47,L30,Himalaya Book World,Shah Ghouse Gachibowli,58236,4074,67.9
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L3,L47,Heritage Fresh,Himalaya Book World,84353,5275,87.92
L45,L48,Lakme Salon,Decathlon Madhapur,32518,4356,72.6
L48,L47,Decathlon Madhapur,Himalaya Book World,50400,4228,70.47
L47,L48,Himalaya Book World,Decathlon Madhapur,49469,4068,67.8
L51,L45,Adidas Originals,Lakme Salon,31132,4572,76.2
L43,L22,Naturals Salon,Croma Jubilee Hills,33722,2075,34.58
L43,L39,Naturals Salon,Apollo Pharmacy,49250,3220,53.67
L39,L22,Apollo Pharmacy,Croma Jubilee Hills,16964,1629,27.15
L22,L39,Croma Jubilee Hills,Apollo Pharmacy,16181,1438,23.97
L39,L43,Apollo Pharmacy,Naturals Salon,48089,3185,53.08
L22,L43,Croma Jubilee Hills,Naturals Salon,32544,1998,33.3
L15,L57,Hyderabad Central,Joyalukkas,43542,3156,52.6
L15,L32,Hyderabad Central,Karachi Bakery,76180,5541,92.35
L1,L57,Ratnadeep Supermarket,Joyalukkas,22930,1963,32.72
L34,L5,Concu Jubilee Hills,Reliance Smart Jubilee,28307,3049,50.82
L57,L15,Joyalukkas,Hyderabad Central,25008,3404,56.73
L34,L32,Concu Jubilee Hills,Karachi Bakery,44704,4151,69.18
L1,L32,Ratnadeep Supermarket,Karachi Bakery,55567,4347,72.45
L57,L34,Joyalukkas,Concu Jubilee Hills,12428,1655,27.58
L15,L5,Hyderabad Central,Reliance Smart Jubilee,73102,4708,78.47
L57,L1,Joyalukkas,Ratnadeep Supermarket,18452,1917,31.95
L1,L15,Ratnadeep Supermarket,Hyderabad Central,33551,2555,42.58
L32,L1,Karachi Bakery,Ratnadeep Supermarket,60734,4460,74.33
L32,L34,Karachi Bakery,Concu Jubilee Hills,50010,4165,69.42
L5,L1,Reliance Smart Jubilee,Ratnadeep Supermarket,42249,3410,56.83
L1,L34,Ratnadeep Supermarket,Concu Jubilee Hills,30585,2410,40.17
L15,L1,Hyderabad Central,Ratnadeep Supermarket,33786,2612,43.53
L32,L5,Karachi Bakery,Reliance Smart Jubilee,37677,3550,59.17
L32,L15,Karachi Bakery,Hyderabad Central,81472,5650,94.17
L1,L5,Ratnadeep Supermarket,Reliance Smart Jubilee,52490,3514,58.57
L5,L15,Reliance Smart Jubilee,Hyderabad Central,62987,4600,76.67
L5,L32,Reliance Smart Jubilee,Karachi Bakery,35362,3684,61.4
L34,L1,Concu Jubilee Hills,Ratnadeep Supermarket,31428,2570,42.83
L34,L57,Concu Jubilee Hills,Joyalukkas,12271,1745,29.08
L34,L15,Concu Jubilee Hills,Hyderabad Central,17806,2906,48.43
L5,L34,Reliance Smart Jubilee,Concu Jubilee Hills,24362,2902,48.37
L15,L34,Hyderabad Central,Concu Jubilee Hills,17541,2921,48.68
L30,L3,Shah Ghouse Gachibowli,Heritage Fresh,47720,3407,56.78
L30,L45,Shah Ghouse Gachibowli,Lakme Salon,19108,2712,45.2
L45,L47,Lakme Salon,Himalaya Book World,34505,3696,61.6
L48,L51,Decathlon Madhapur,Adidas Originals,8057,1296,21.6
L51,L45,Adidas Originals,Lakme Salon,31132,4572,76.2
L51,L48,Adidas Originals,Decathlon Madhapur,8057,1218,20.3
L7,L30,Q-Mart Gachibowli,Shah Ghouse Gachibowli,52212,3999,66.65
L48,L47,Decathlon Madhapur,Himalaya Book World,50400,4228,70.47
L3,L7,Heritage Fresh,Q-Mart Gachibowli,36772,4783,79.72
L7,L45,Q-Mart Gachibowli,Lakme Salon,12618,2048,34.13
L47,L48,Himalaya Book World,Decathlon Madhapur,49469,4068,67.8
L45,L48,Lakme Salon,Decathlon Madhapur,32518,4356,72.6
L48,L30,Decathlon Madhapur,Shah Ghouse Gachibowli,20886,2424,40.4
L30,L48,Shah Ghouse Gachibowli,Decathlon Madhapur,21078,2355,39.25
L7,L48,Q-Mart Gachibowli,Decathlon Madhapur,43445,3993,66.55
L30,L51,Shah Ghouse Gachibowli,Adidas Originals,23907,2749,45.82
L7,L47,Q-Mart Gachibowli,Himalaya Book World,20483,2555,42.58
L51,L30,Adidas Originals,Shah Ghouse Gachibowli,23715,2750,45.83
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L51,L7,Adidas Originals,Q-Mart Gachibowli,52890,4382,73.03
L47,L7,Himalaya Book World,Q-Mart Gachibowli,20837,2705,45.08
L30,L47,Shah Ghouse Gachibowli,Himalaya Book World,58888,4094,68.23
L45,L30,Lakme Salon,Shah Ghouse Gachibowli,17805,2661,44.35
L47,L30,Himalaya Book World,Shah Ghouse Gachibowli,58236,4074,67.9
L48,L45,Decathlon Madhapur,Lakme Salon,31824,4457,74.28
L48,L3,Decathlon Madhapur,Heritage Fresh,60829,4728,78.8
L30,L7,Shah Ghouse Gachibowli,Q-Mart Gachibowli,59599,3965,66.08
L7,L51,Q-Mart Gachibowli,Adidas Originals,43916,4268,71.13
L48,L7,Decathlon Madhapur,Q-Mart Gachibowli,51111,4099,68.32
L3,L48,Heritage Fresh,Decathlon Madhapur,61000,4640,77.33
L45,L7,Lakme Salon,Q-Mart Gachibowli,15259,2231,37.18
L45,L51,Lakme Salon,Adidas Originals,38240,5161,86.02
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L45,L3,Lakme Salon,Heritage Fresh,28162,3643,60.72
L47,L3,Himalaya Book World,Heritage Fresh,84633,5402,90.03
L3,L30,Heritage Fresh,Shah Ghouse Gachibowli,47931,3486,58.1
L51,L3,Adidas Originals,Heritage Fresh,63658,5054,84.23
L3,L47,Heritage Fresh,Himalaya Book World,84353,5275,87.92
L47,L45,Himalaya Book World,Lakme Salon,33697,3666,61.1
L3,L51,Heritage Fresh,Adidas Originals,63829,5033,83.88
L3,L45,Heritage Fresh,Lakme Salon,27866,3815,63.58
L7,L3,Q-Mart Gachibowli,Heritage Fresh,35441,4653,77.55
L59,L46,GRT Jewellers,Crossword Bookstore,35724,2490,41.5
L46,L56,Crossword Bookstore,Malabar Gold & Diamonds,101189,5977,99.62
L9,L56,Spencer's Retail,Malabar Gold & Diamonds,34839,3136,52.27
L56,L46,Malabar Gold & Diamonds,Crossword Bookstore,95252,6052,100.87
L46,L9,Crossword Bookstore,Spencer's Retail,48513,4477,74.62
L56,L59,Malabar Gold & Diamonds,GRT Jewellers,67610,4419,73.65
L56,L9,Malabar Gold & Diamonds,Spencer's Retail,34644,2996,49.93
L59,L9,GRT Jewellers,Spencer's Retail,66031,3992,66.53
L9,L46,Spencer's Retail,Crossword Bookstore,49328,4488,74.8
L46,L59,Crossword Bookstore,GRT Jewellers,36127,2479,41.32
L9,L59,Spencer's Retail,GRT Jewellers,64411,4027,67.12
L59,L56,GRT Jewellers,Malabar Gold & Diamonds,68282,4353,72.55
L15,L37,Hyderabad Central,Alankrita Boutique,19916,3044,50.73
L37,L15,Alankrita Boutique,Hyderabad Central,18720,3000,50.0
L37,L17,Alankrita Boutique,Mebaz Banjara Hills,43012,3582,59.7
L21,L23,Bajaj Electronics,Reliance Digital,36029,2991,49.85
L25,L23,IKEA Hyderabad,Reliance Digital,37347,3855,64.25
L25,L15,IKEA Hyderabad,Hyderabad Central,66052,5009,83.48
L15,L17,Hyderabad Central,Mebaz Banjara Hills,46317,3234,53.9
L21,L15,Bajaj Electronics,Hyderabad Central,32721,2564,42.73
L17,L21,Mebaz Banjara Hills,Bajaj Electronics,70805,4423,73.72
L21,L37,Bajaj Electronics,Alankrita Boutique,36691,3745,62.42
L17,L25,Mebaz Banjara Hills,IKEA Hyderabad,100037,6410,106.83
L25,L17,IKEA Hyderabad,Mebaz Banjara Hills,100656,6523,108.72
L23,L17,Reliance Digital,Mebaz Banjara Hills,76063,4693,78.22
L23,L15,Reliance Digital,Hyderabad Central,64598,4275,71.25
L23,L21,Reliance Digital,Bajaj Electronics,35952,2904,48.4
L23,L25,Reliance Digital,IKEA Hyderabad,36603,3622,60.37
L37,L21,Alankrita Boutique,Bajaj Electronics,28999,3949,65.82
L15,L21,Hyderabad Central,Bajaj Electronics,32627,2602,43.37
L25,L37,IKEA Hyderabad,Alankrita Boutique,48925,5093,84.88
L15,L23,Hyderabad Central,Reliance Digital,64870,4419,73.65
L37,L23,Alankrita Boutique,Reliance Digital,38502,4406,73.43
L21,L17,Bajaj Electronics,Mebaz Banjara Hills,70796,4377,72.95
L17,L37,Mebaz Banjara Hills,Alankrita Boutique,37109,4052,67.53
L37,L25,Alankrita Boutique,IKEA Hyderabad,49038,5271,87.85
L23,L37,Reliance Digital,Alankrita Boutique,37552,4241,70.68
L15,L25,Hyderabad Central,IKEA Hyderabad,66722,5091,84.85
L17,L15,Mebaz Banjara Hills,Hyderabad Central,46651,3341,55.68
L42,L15,Green Trends,Hyderabad Central,13625,2065,34.42
L37,L42,Alankrita Boutique,Green Trends,10029,1493,24.88
L15,L42,Hyderabad Central,Green Trends,14756,2054,34.23
L42,L17,Green Trends,Mebaz Banjara Hills,39461,3348,55.8
L42,L37,Green Trends,Alankrita Boutique,12853,1763,29.38
L42,L25,Green Trends,IKEA Hyderabad,49179,5632,93.87
L17,L42,Mebaz Banjara Hills,Green Trends,40320,3581,59.68
L21,L42,Bajaj Electronics,Green Trends,45923,3674,61.23
L23,L42,Reliance Digital,Green Trends,42144,4787,79.78
L42,L21,Green Trends,Bajaj Electronics,40785,3670,61.17
L42,L23,Green Trends,Reliance Digital,42910,4904,81.73
L17,L23,Mebaz Banjara Hills,Reliance Digital,76246,4800,80.0
L25,L42,IKEA Hyderabad,Green Trends,48925,5544,92.4
L59,L46,GRT Jewellers,Crossword Bookstore,35724,2490,41.5
L9,L46,Spencer's Retail,Crossword Bookstore,49328,4488,74.8
L56,L9,Malabar Gold & Diamonds,Spencer's Retail,34644,2996,49.93
L59,L56,GRT Jewellers,Malabar Gold & Diamonds,68282,4353,72.55
L46,L56,Crossword Bookstore,Malabar Gold & Diamonds,101189,5977,99.62
L56,L59,Malabar Gold & Diamonds,GRT Jewellers,67610,4419,73.65
L59,L9,GRT Jewellers,Spencer's Retail,66031,3992,66.53
L46,L59,Crossword Bookstore,GRT Jewellers,36127,2479,41.32
L9,L59,Spencer's Retail,GRT Jewellers,64411,4027,67.12
L9,L56,Spencer's Retail,Malabar Gold & Diamonds,34839,3136,52.27
L46,L9,Crossword Bookstore,Spencer's Retail,48513,4477,74.62
L56,L46,Malabar Gold & Diamonds,Crossword Bookstore,95252,6052,100.87
L39,L22,Apollo Pharmacy,Croma Jubilee Hills,16964,1629,27.15
L22,L39,Croma Jubilee Hills,Apollo Pharmacy,16181,1438,23.97
L34,L5,Concu Jubilee Hills,Reliance Smart Jubilee,28307,3049,50.82
L1,L57,Ratnadeep Supermarket,Joyalukkas,22930,1963,32.72
L1,L34,Ratnadeep Supermarket,Concu Jubilee Hills,30585,2410,40.17
L32,L5,Karachi Bakery,Reliance Smart Jubilee,37677,3550,59.17
L5,L32,Reliance Smart Jubilee,Karachi Bakery,35362,3684,61.4
L5,L1,Reliance Smart Jubilee,Ratnadeep Supermarket,42249,3410,56.83
L34,L1,Concu Jubilee Hills,Ratnadeep Supermarket,31428,2570,42.83
L32,L1,Karachi Bakery,Ratnadeep Supermarket,60734,4460,74.33
L57,L1,Joyalukkas,Ratnadeep Supermarket,18452,1917,31.95
L1,L5,Ratnadeep Supermarket,Reliance Smart Jubilee,52490,3514,58.57
L1,L32,Ratnadeep Supermarket,Karachi Bakery,55567,4347,72.45
L57,L34,Joyalukkas,Concu Jubilee Hills,12428,1655,27.58
L34,L57,Concu Jubilee Hills,Joyalukkas,12271,1745,29.08
L34,L32,Concu Jubilee Hills,Karachi Bakery,44704,4151,69.18
L32,L34,Karachi Bakery,Concu Jubilee Hills,50010,4165,69.42
L5,L34,Reliance Smart Jubilee,Concu Jubilee Hills,24362,2902,48.37
L59,L56,GRT Jewellers,Malabar Gold & Diamonds,68282,4353,72.55
L9,L56,Spencer's Retail,Malabar Gold & Diamonds,34839,3136,52.27
L46,L9,Crossword Bookstore,Spencer's Retail,48513,4477,74.62
L9,L59,Spencer's Retail,GRT Jewellers,64411,4027,67.12
L56,L59,Malabar Gold & Diamonds,GRT Jewellers,67610,4419,73.65
L46,L59,Crossword Bookstore,GRT Jewellers,36127,2479,41.32
L46,L56,Crossword Bookstore,Malabar Gold & Diamonds,101189,5977,99.62
L56,L46,Malabar Gold & Diamonds,Crossword Bookstore,95252,6052,100.87
L59,L9,GRT Jewellers,Spencer's Retail,66031,3992,66.53
L59,L46,GRT Jewellers,Crossword Bookstore,35724,2490,41.5
L56,L9,Malabar Gold & Diamonds,Spencer's Retail,34644,2996,49.93
L9,L46,Spencer's Retail,Crossword Bookstore,49328,4488,74.8
L21,L37,Bajaj Electronics,Alankrita Boutique,36691,3745,62.42
L37,L21,Alankrita Boutique,Bajaj Electronics,28999,3949,65.82
L37,L15,Alankrita Boutique,Hyderabad Central,18720,3000,50.0
L37,L42,Alankrita Boutique,Green Trends,10029,1493,24.88
L23,L37,Reliance Digital,Alankrita Boutique,37552,4241,70.68
L37,L23,Alankrita Boutique,Reliance Digital,38502,4406,73.43
L25,L42,IKEA Hyderabad,Green Trends,48925,5544,92.4
L21,L23,Bajaj Electronics,Reliance Digital,36029,2991,49.85
L21,L17,Bajaj Electronics,Mebaz Banjara Hills,70796,4377,72.95
L15,L23,Hyderabad Central,Reliance Digital,64870,4419,73.65
L15,L42,Hyderabad Central,Green Trends,14756,2054,34.23
L15,L25,Hyderabad Central,IKEA Hyderabad,66722,5091,84.85
L15,L17,Hyderabad Central,Mebaz Banjara Hills,46317,3234,53.9
L25,L37,IKEA Hyderabad,Alankrita Boutique,48925,5093,84.88
L21,L15,Bajaj Electronics,Hyderabad Central,32721,2564,42.73
L15,L37,Hyderabad Central,Alankrita Boutique,19916,3044,50.73
L25,L15,IKEA Hyderabad,Hyderabad Central,66052,5009,83.48
L21,L42,Bajaj Electronics,Green Trends,45923,3674,61.23
L25,L17,IKEA Hyderabad,Mebaz Banjara Hills,100656,6523,108.72
L23,L21,Reliance Digital,Bajaj Electronics,35952,2904,48.4
L25,L23,IKEA Hyderabad,Reliance Digital,37347,3855,64.25
L17,L21,Mebaz Banjara Hills,Bajaj Electronics,70805,4423,73.72
L17,L25,Mebaz Banjara Hills,IKEA Hyderabad,100037,6410,106.83
L17,L23,Mebaz Banjara Hills,Reliance Digital,76246,4800,80.0
L17,L15,Mebaz Banjara Hills,Hyderabad Central,46651,3341,55.68
L23,L25,Reliance Digital,IKEA Hyderabad,36603,3622,60.37
L42,L37,Green Trends,Alankrita Boutique,12853,1763,29.38
L17,L37,Mebaz Banjara Hills,Alankrita Boutique,37109,4052,67.53
L42,L25,Green Trends,IKEA Hyderabad,49179,5632,93.87
L42,L15,Green Trends,Hyderabad Central,13625,2065,34.42
L42,L21,Green Trends,Bajaj Electronics,40785,3670,61.17
L23,L15,Reliance Digital,Hyderabad Central,64598,4275,71.25
L17,L42,Mebaz Banjara Hills,Green Trends,40320,3581,59.68
L23,L17,Reliance Digital,Mebaz Banjara Hills,76063,4693,78.22
L37,L17,Alankrita Boutique,Mebaz Banjara Hills,43012,3582,59.7
L15,L21,Hyderabad Central,Bajaj Electronics,32627,2602,43.37
L37,L25,Alankrita Boutique,IKEA Hyderabad,49038,5271,87.85
L23,L42,Reliance Digital,Green Trends,42144,4787,79.78
L42,L17,Green Trends,Mebaz Banjara Hills,39461,3348,55.8
L42,L23,Green Trends,Reliance Digital,42910,4904,81.73
L39,L22,Apollo Pharmacy,Croma Jubilee Hills,16964,1629,27.15
L22,L39,Croma Jubilee Hills,Apollo Pharmacy,16181,1438,23.97
L45,L3,Lakme Salon,Heritage Fresh,28162,3643,60.72
L48,L3,Decathlon Madhapur,Heritage Fresh,60829,4728,78.8
L51,L48,Adidas Originals,Decathlon Madhapur,8057,1218,20.3
L51,L47,Adidas Originals,Himalaya Book World,52179,4511,75.18
L51,L45,Adidas Originals,Lakme Salon,31132,4572,76.2
L7,L3,Q-Mart Gachibowli,Heritage Fresh,35441,4653,77.55
L48,L45,Decathlon Madhapur,Lakme Salon,31824,4457,74.28
L3,L48,Heritage Fresh,Decathlon Madhapur,61000,4640,77.33
L3,L47,Heritage Fresh,Himalaya Book World,84353,5275,87.92
L47,L51,Himalaya Book World,Adidas Originals,49941,4343,72.38
L3,L51,Heritage Fresh,Adidas Originals,63829,5033,83.88
L7,L48,Q-Mart Gachibowli,Decathlon Madhapur,43445,3993,66.55
L48,L51,Decathlon Madhapur,Adidas Originals,8057,1296,21.6
L3,L45,Heritage Fresh,Lakme Salon,27866,3815,63.58
L3,L7,Heritage Fresh,Q-Mart Gachibowli,36772,4783,79.72
L48,L47,Decathlon Madhapur,Himalaya Book World,50400,4228,70.47
L51,L3,Adidas Originals,Heritage Fresh,63658,5054,84.23
L48,L7,Decathlon Madhapur,Q-Mart Gachibowli,51111,4099,68.32
L51,L7,Adidas Originals,Q-Mart Gachibowli,52890,4382,73.03
L7,L45,Q-Mart Gachibowli,Lakme Salon,12618,2048,34.13
L7,L51,Q-Mart Gachibowli,Adidas Originals,43916,4268,71.13
L7,L47,Q-Mart Gachibowli,Himalaya Book World,20483,2555,42.58
L47,L48,Himalaya Book World,Decathlon Madhapur,49469,4068,67.8
L47,L3,Himalaya Book World,Heritage Fresh,84633,5402,90.03
L45,L51,Lakme Salon,Adidas Originals,38240,5161,86.02
L47,L7,Himalaya Book World,Q-Mart Gachibowli,20837,2705,45.08
L45,L48,Lakme Salon,Decathlon Madhapur,32518,4356,72.6
L45,L7,Lakme Salon,Q-Mart Gachibowli,15259,2231,37.18
L47,L45,Himalaya Book World,Lakme Salon,33697,3666,61.1
L45,L47,Lakme Salon,Himalaya Book World,34505,3696,61.6
L34,L5,Concu Jubilee Hills,Reliance Smart Jubilee,28307,3049,50.82
L1,L32,Ratnadeep Supermarket,Karachi Bakery,55567,4347,72.45
L57,L34,Joyalukkas,Concu Jubilee Hills,12428,1655,27.58
L32,L34,Karachi Bakery,Concu Jubilee Hills,50010,4165,69.42
L34,L32,Concu Jubilee Hills,Karachi Bakery,44704,4151,69.18
L1,L5,Ratnadeep Supermarket,Reliance Smart Jubilee,52490,3514,58.57
L5,L1,Reliance Smart Jubilee,Ratnadeep Supermarket,42249,3410,56.83
L32,L5,Karachi Bakery,Reliance Smart Jubilee,37677,3550,59.17
L34,L1,Concu Jubilee Hills,Ratnadeep Supermarket,31428,2570,42.83
L5,L32,Reliance Smart Jubilee,Karachi Bakery,35362,3684,61.4
L34,L57,Concu Jubilee Hills,Joyalukkas,12271,1745,29.08
L5,L34,Reliance Smart Jubilee,Concu Jubilee Hills,24362,2902,48.37
L1,L57,Ratnadeep Supermarket,Joyalukkas,22930,1963,32.72
L1,L34,Ratnadeep Supermarket,Concu Jubilee Hills,30585,2410,40.17
L57,L1,Joyalukkas,Ratnadeep Supermarket,18452,1917,31.95
L32,L1,Karachi Bakery,Ratnadeep Supermarket,60734,4460,74.33
L22,L39,Croma Jubilee Hills,Apollo Pharmacy,16181,1438,23.97
L39,L22,Apollo Pharmacy,Croma Jubilee Hills,16964,1629,27.15
L34,L32,Concu Jubilee Hills,Karachi Bakery,44704,4151,69.18
L1,L5,Ratnadeep Supermarket,Reliance Smart Jubilee,52490,3514,58.57
L1,L32,Ratnadeep Supermarket,Karachi Bakery,55567,4347,72.45
L1,L57,Ratnadeep Supermarket,Joyalukkas,22930,1963,32.72
L32,L34,Karachi Bakery,Concu Jubilee Hills,50010,4165,69.42
L34,L5,Concu Jubilee Hills,Reliance Smart Jubilee,28307,3049,50.82
L57,L34,Joyalukkas,Concu Jubilee Hills,12428,1655,27.58
L1,L34,Ratnadeep Supermarket,Concu Jubilee Hills,30585,2410,40.17
L57,L1,Joyalukkas,Ratnadeep Supermarket,18452,1917,31.95
L5,L34,Reliance Smart Jubilee,Concu Jubilee Hills,24362,2902,48.37
L34,L1,Concu Jubilee Hills,Ratnadeep Supermarket,31428,2570,42.83
L5,L1,Reliance Smart Jubilee,Ratnadeep Supermarket,42249,3410,56.83
L32,L1,Karachi Bakery,Ratnadeep Supermarket,60734,4460,74.33
L34,L57,Concu Jubilee Hills,Joyalukkas,12271,1745,29.08
L5,L32,Reliance Smart Jubilee,Karachi Bakery,35362,3684,61.4
L32,L5,Karachi Bakery,Reliance Smart Jubilee,37677,3550,59.17
L21,L23,Bajaj Electronics,Reliance Digital,36029,2991,49.85
L15,L21,Hyderabad Central,Bajaj Electronics,32627,2602,43.37
L21,L15,Bajaj Electronics,Hyderabad Central,32721,2564,42.73
L15,L23,Hyderabad Central,Reliance Digital,64870,4419,73.65
L42,L23,Green Trends,Reliance Digital,42910,4904,81.73
L23,L21,Reliance Digital,Bajaj Electronics,35952,2904,48.4
L25,L17,IKEA Hyderabad,Mebaz Banjara Hills,100656,6523,108.72
L23,L42,Reliance Digital,Green Trends,42144,4787,79.78
L42,L15,Green Trends,Hyderabad Central,13625,2065,34.42
L25,L15,IKEA Hyderabad,Hyderabad Central,66052,5009,83.48
L42,L17,Green Trends,Mebaz Banjara Hills,39461,3348,55.8
L25,L23,IKEA Hyderabad,Reliance Digital,37347,3855,64.25
L23,L25,Reliance Digital,IKEA Hyderabad,36603,3622,60.37
L17,L15,Mebaz Banjara Hills,Hyderabad Central,46651,3341,55.68
L15,L17,Hyderabad Central,Mebaz Banjara Hills,46317,3234,53.9
L17,L42,Mebaz Banjara Hills,Green Trends,40320,3581,59.68
L21,L17,Bajaj Electronics,Mebaz Banjara Hills,70796,4377,72.95
L17,L21,Mebaz Banjara Hills,Bajaj Electronics,70805,4423,73.72
L23,L17,Reliance Digital,Mebaz Banjara Hills,76063,4693,78.22
L23,L15,Reliance Digital,Hyderabad Central,64598,4275,71.25
L17,L25,Mebaz Banjara Hills,IKEA Hyderabad,100037,6410,106.83
L15,L25,Hyderabad Central,IKEA Hyderabad,66722,5091,84.85
L17,L23,Mebaz Banjara Hills,Reliance Digital,76246,4800,80.0
L25,L42,IKEA Hyderabad,Green Trends,48925,5544,92.4
L15,L42,Hyderabad Central,Green Trends,14756,2054,34.23
L42,L21,Green Trends,Bajaj Electronics,40785,3670,61.17
L42,L25,Green Trends,IKEA Hyderabad,49179,5632,93.87
L21,L42,Bajaj Electronics,Green Trends,45923,3674,61.23
L39,L43,Apollo Pharmacy,Naturals Salon,48089,3185,53.08
L43,L39,Naturals Salon,Apollo Pharmacy,49250,3220,53.67
L39,L38,Apollo Pharmacy,MedPlus Madhapur,22584,2697,44.95
L38,L26,MedPlus Madhapur,Fabindia Gachibowli,9339,1271,21.18
L38,L43,MedPlus Madhapur,Naturals Salon,62762,4354,72.57
L26,L53,Fabindia Gachibowli,Bata Shoe Store,29658,2124,35.4
L53,L38,Bata Shoe Store,MedPlus Madhapur,35897,3169,52.82
L26,L38,Fabindia Gachibowli,MedPlus Madhapur,8346,1352,22.53
L38,L39,MedPlus Madhapur,Apollo Pharmacy,23033,2841,47.35
L53,L39,Bata Shoe Store,Apollo Pharmacy,33860,4789,79.82
L26,L43,Fabindia Gachibowli,Naturals Salon,78995,4411,73.52
L53,L26,Bata Shoe Store,Fabindia Gachibowli,29015,2096,34.93
L43,L26,Naturals Salon,Fabindia Gachibowli,79061,4417,73.62
L26,L39,Fabindia Gachibowli,Apollo Pharmacy,59032,3903,65.05
L3,L53,Heritage Fresh,Bata Shoe Store,22319,2089,34.82
L39,L26,Apollo Pharmacy,Fabindia Gachibowli,30123,3693,61.55
L38,L53,MedPlus Madhapur,Bata Shoe Store,36346,2962,49.37
L43,L38,Naturals Salon,MedPlus Madhapur,66336,4346,72.43
L43,L3,Naturals Salon,Heritage Fresh,38092,2601,43.35
L53,L3,Bata Shoe Store,Heritage Fresh,22404,2128,35.47
L26,L3,Fabindia Gachibowli,Heritage Fresh,46651,3398,56.63
L3,L43,Heritage Fresh,Naturals Salon,38093,2604,43.4
