trip_id,driver_id,date,stop_number,location_id,store_name,latitude,longitude,arrival_time,visit_duration_min,distance_to_next_km,travel_time_to_next_min
176,D8,2026-04-15,1,L24,Darpan Furnishings,17.291619,78.21605,08:45,10,35.34,53.0
176,D8,2026-04-15,2,L52,Puma Store,17.548973,78.411569,09:53,34,2.3,3.4
176,D8,2026-04-15,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:38,34,28.92,43.4
176,D8,2026-04-15,4,L23,Reliance Digital,17.287846,78.362141,12:01,36,36.35,54.5
176,D8,2026-04-15,5,L3,Heritage Fresh,17.47068,78.64609,13:43,30,18.52,27.8
176,D8,2026-04-15,6,L20,Chennai Shopping Mall,17.342108,78.535088,14:51,30,35.1,52.7
176,D8,2026-04-15,7,L32,Karachi Bakery,17.236364,78.223558,16:28,28,0.0,0.0
177,D9,2026-04-15,1,L17,Mebaz Banjara Hills,17.509227,78.692611,08:00,40,24.57,36.9
177,D9,2026-04-15,2,L59,GRT Jewellers,17.291577,78.65271,09:24,25,30.47,45.7
177,D9,2026-04-15,3,L41,Kimmee's Salon,17.565051,78.635259,10:46,28,0.0,0.0
178,D10,2026-04-15,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:45,40,25.13,37.7
178,D10,2026-04-15,2,L24,Darpan Furnishings,17.291619,78.21605,10:08,40,33.83,50.7
178,D10,2026-04-15,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:52,38,41.99,63.0
178,D10,2026-04-15,4,L58,Jos Alukkas,17.202876,78.55392,13:45,30,43.0,64.5
178,D10,2026-04-15,5,L40,Apollo Health City,17.588755,78.580981,15:27,34,22.38,33.6
178,D10,2026-04-15,6,L13,Forum Sujana Zara,17.414491,78.686558,16:45,39,0.0,0.0
179,D11,2026-04-15,1,L19,South India Shopping Mall,17.454274,78.382416,08:00,38,9.36,14.0
179,D11,2026-04-15,2,L37,Alankrita Boutique,17.472684,78.468485,09:00,13,31.46,47.2
179,D11,2026-04-15,3,L60,Lalitha Jewellery,17.228343,78.319002,10:06,11,36.82,55.2
179,D11,2026-04-15,4,L15,Hyderabad Central,17.554181,78.380818,11:25,19,34.3,51.4
179,D11,2026-04-15,5,L33,Pista House,17.261137,78.279991,12:47,38,0.0,0.0
180,D12,2026-04-15,1,L24,Darpan Furnishings,17.291619,78.21605,09:15,14,35.34,53.0
180,D12,2026-04-15,2,L52,Puma Store,17.548973,78.411569,10:28,31,2.3,3.4
180,D12,2026-04-15,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:07,29,28.92,43.4
180,D12,2026-04-15,4,L23,Reliance Digital,17.287846,78.362141,12:28,13,36.35,54.5
180,D12,2026-04-15,5,L3,Heritage Fresh,17.47068,78.64609,13:50,26,18.52,27.8
180,D12,2026-04-15,6,L20,Chennai Shopping Mall,17.342108,78.535088,14:56,17,35.1,52.7
180,D12,2026-04-15,7,L32,Karachi Bakery,17.236364,78.223558,16:19,11,0.0,0.0
181,D1,2026-04-16,1,L19,South India Shopping Mall,17.454274,78.382416,08:00,28,9.36,14.0
181,D1,2026-04-16,2,L37,Alankrita Boutique,17.472684,78.468485,08:48,11,31.46,47.2
181,D1,2026-04-16,3,L60,Lalitha Jewellery,17.228343,78.319002,09:56,39,36.82,55.2
181,D1,2026-04-16,4,L15,Hyderabad Central,17.554181,78.380818,11:40,36,0.0,0.0
182,D2,2026-04-16,1,L5,Reliance Smart Jubilee,17.287455,78.452678,09:15,24,25.13,37.7
182,D2,2026-04-16,2,L24,Darpan Furnishings,17.291619,78.21605,10:26,17,33.83,50.7
182,D2,2026-04-16,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:42,39,41.99,63.0
182,D2,2026-04-16,4,L58,Jos Alukkas,17.202876,78.55392,13:34,21,43.0,64.5
182,D2,2026-04-16,5,L40,Apollo Health City,17.588755,78.580981,15:08,12,0.0,0.0
183,D3,2026-04-16,1,L41,Kimmee's Salon,17.565051,78.635259,10:45,13,0.85,1.3
183,D3,2026-04-16,2,L46,Crossword Bookstore,17.571639,78.639361,11:05,33,51.44,77.2
183,D3,2026-04-16,3,L33,Pista House,17.261137,78.279991,13:00,21,0.0,0.0
184,D4,2026-04-16,1,L19,South India Shopping Mall,17.454274,78.382416,08:00,18,9.36,14.0
184,D4,2026-04-16,2,L37,Alankrita Boutique,17.472684,78.468485,08:37,17,31.46,47.2
184,D4,2026-04-16,3,L60,Lalitha Jewellery,17.228343,78.319002,09:51,20,36.82,55.2
184,D4,2026-04-16,4,L15,Hyderabad Central,17.554181,78.380818,11:16,35,0.0,0.0
185,D5,2026-04-16,1,L31,Cafe Niloufer,17.59893,78.269166,08:45,38,14.76,22.1
185,D5,2026-04-16,2,L38,MedPlus Madhapur,17.507439,78.370088,09:51,14,39.08,58.6
185,D5,2026-04-16,3,L58,Jos Alukkas,17.202876,78.55392,11:10,19,27.42,41.1
185,D5,2026-04-16,4,L13,Forum Sujana Zara,17.414491,78.686558,12:24,25,28.28,42.4
185,D5,2026-04-16,5,L7,Q-Mart Gachibowli,17.367808,78.424605,13:44,33,27.88,41.8
185,D5,2026-04-16,6,L51,Adidas Originals,17.578739,78.282563,15:10,15,37.42,56.1
185,D5,2026-04-16,7,L41,Kimmee's Salon,17.565051,78.635259,16:26,28,0.0,0.0
186,D6,2026-04-16,1,L5,Reliance Smart Jubilee,17.287455,78.452678,09:00,20,25.13,37.7
186,D6,2026-04-16,2,L24,Darpan Furnishings,17.291619,78.21605,10:12,23,33.83,50.7
186,D6,2026-04-16,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:39,34,41.99,63.0
186,D6,2026-04-16,4,L58,Jos Alukkas,17.202876,78.55392,13:28,13,43.0,64.5
186,D6,2026-04-16,5,L40,Apollo Health City,17.588755,78.580981,14:57,31,0.0,0.0
187,D7,2026-04-16,1,L41,Kimmee's Salon,17.565051,78.635259,08:30,21,0.85,1.3
187,D7,2026-04-16,2,L46,Crossword Bookstore,17.571639,78.639361,09:04,35,51.44,77.2
187,D7,2026-04-16,3,L33,Pista House,17.261137,78.279991,11:10,14,0.0,0.0
188,D8,2026-04-16,1,L41,Kimmee's Salon,17.565051,78.635259,10:15,35,0.85,1.3
188,D8,2026-04-16,2,L46,Crossword Bookstore,17.571639,78.639361,10:59,18,51.44,77.2
188,D8,2026-04-16,3,L33,Pista House,17.261137,78.279991,12:39,17,0.0,0.0
189,D9,2026-04-16,1,L5,Reliance Smart Jubilee,17.287455,78.452678,09:30,25,25.13,37.7
189,D9,2026-04-16,2,L24,Darpan Furnishings,17.291619,78.21605,10:41,14,33.83,50.7
189,D9,2026-04-16,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:00,27,41.99,63.0
189,D9,2026-04-16,4,L58,Jos Alukkas,17.202876,78.55392,13:36,40,43.0,64.5
189,D9,2026-04-16,5,L40,Apollo Health City,17.588755,78.580981,15:31,33,0.0,0.0
190,D10,2026-04-16,1,L31,Cafe Niloufer,17.59893,78.269166,08:00,12,14.76,22.1
190,D10,2026-04-16,2,L38,MedPlus Madhapur,17.507439,78.370088,08:41,34,39.08,58.6
190,D10,2026-04-16,3,L58,Jos Alukkas,17.202876,78.55392,10:23,38,27.42,41.1
190,D10,2026-04-16,4,L13,Forum Sujana Zara,17.414491,78.686558,11:52,16,28.28,42.4
190,D10,2026-04-16,5,L7,Q-Mart Gachibowli,17.367808,78.424605,12:59,25,27.88,41.8
190,D10,2026-04-16,6,L51,Adidas Originals,17.578739,78.282563,14:17,40,37.42,56.1
190,D10,2026-04-16,7,L41,Kimmee's Salon,17.565051,78.635259,15:59,14,0.0,0.0
191,D11,2026-04-16,1,L31,Cafe Niloufer,17.59893,78.269166,08:00,34,14.76,22.1
191,D11,2026-04-16,2,L38,MedPlus Madhapur,17.507439,78.370088,09:09,35,39.08,58.6
191,D11,2026-04-16,3,L58,Jos Alukkas,17.202876,78.55392,10:55,37,27.42,41.1
191,D11,2026-04-16,4,L13,Forum Sujana Zara,17.414491,78.686558,12:26,26,28.28,42.4
191,D11,2026-04-16,5,L7,Q-Mart Gachibowli,17.367808,78.424605,13:42,34,27.88,41.8
191,D11,2026-04-16,6,L51,Adidas Originals,17.578739,78.282563,15:09,34,37.42,56.1
191,D11,2026-04-16,7,L41,Kimmee's Salon,17.565051,78.635259,16:54,32,0.0,0.0
192,D12,2026-04-16,1,L41,Kimmee's Salon,17.565051,78.635259,10:00,21,0.85,1.3
192,D12,2026-04-16,2,L46,Crossword Bookstore,17.571639,78.639361,10:31,12,51.44,77.2
192,D12,2026-04-16,3,L33,Pista House,17.261137,78.279991,12:12,19,0.0,0.0
193,D1,2026-04-17,1,L24,Darpan Furnishings,17.291619,78.21605,09:45,27,35.34,53.0
193,D1,2026-04-17,2,L52,Puma Store,17.548973,78.411569,11:17,38,2.3,3.4
193,D1,2026-04-17,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:05,19,28.92,43.4
193,D1,2026-04-17,4,L23,Reliance Digital,17.287846,78.362141,13:20,18,36.35,54.5
193,D1,2026-04-17,5,L3,Heritage Fresh,17.47068,78.64609,14:46,38,0.0,0.0
194,D2,2026-04-17,1,L19,South India Shopping Mall,17.454274,78.382416,09:15,36,9.36,14.0
194,D2,2026-04-17,2,L37,Alankrita Boutique,17.472684,78.468485,10:19,12,31.46,47.2
194,D2,2026-04-17,3,L60,Lalitha Jewellery,17.228343,78.319002,11:32,14,0.0,0.0
195,D3,2026-04-17,1,L31,Cafe Niloufer,17.59893,78.269166,09:45,29,14.76,22.1
195,D3,2026-04-17,2,L38,MedPlus Madhapur,17.507439,78.370088,10:47,11,39.08,58.6
195,D3,2026-04-17,3,L58,Jos Alukkas,17.202876,78.55392,12:11,16,27.42,41.1
195,D3,2026-04-17,4,L13,Forum Sujana Zara,17.414491,78.686558,13:23,37,28.28,42.4
195,D3,2026-04-17,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:51,22,27.88,41.8
195,D3,2026-04-17,6,L51,Adidas Originals,17.578739,78.282563,16:01,30,0.0,0.0
196,D4,2026-04-17,1,L30,Shah Ghouse Gachibowli,17.559129,78.3997,10:15,30,28.29,42.4
196,D4,2026-04-17,2,L25,IKEA Hyderabad,17.360466,78.233094,11:40,32,24.83,37.2
196,D4,2026-04-17,3,L51,Adidas Originals,17.578739,78.282563,13:04,32,14.44,21.7
196,D4,2026-04-17,4,L9,Spencer's Retail,17.479256,78.370125,14:03,35,22.71,34.1
196,D4,2026-04-17,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,15:20,34,20.72,31.1
196,D4,2026-04-17,6,L19,South India Shopping Mall,17.454274,78.382416,16:36,31,7.45,11.2
196,D4,2026-04-17,7,L57,Joyalukkas,17.435323,78.315057,17:33,20,0.0,0.0
197,D5,2026-04-17,1,L24,Darpan Furnishings,17.291619,78.21605,10:15,27,35.34,53.0
197,D5,2026-04-17,2,L52,Puma Store,17.548973,78.411569,11:40,14,2.3,3.4
197,D5,2026-04-17,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:04,10,28.92,43.4
197,D5,2026-04-17,4,L23,Reliance Digital,17.287846,78.362141,13:05,28,36.35,54.5
197,D5,2026-04-17,5,L3,Heritage Fresh,17.47068,78.64609,14:34,11,0.0,0.0
198,D6,2026-04-17,1,L31,Cafe Niloufer,17.59893,78.269166,09:00,11,14.76,22.1
198,D6,2026-04-17,2,L38,MedPlus Madhapur,17.507439,78.370088,09:47,32,39.08,58.6
198,D6,2026-04-17,3,L58,Jos Alukkas,17.202876,78.55392,11:29,13,27.42,41.1
198,D6,2026-04-17,4,L13,Forum Sujana Zara,17.414491,78.686558,12:38,33,28.28,42.4
198,D6,2026-04-17,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:06,24,27.88,41.8
198,D6,2026-04-17,6,L51,Adidas Originals,17.578739,78.282563,15:17,26,0.0,0.0
199,D7,2026-04-17,1,L5,Reliance Smart Jubilee,17.287455,78.452678,09:15,21,25.13,37.7
199,D7,2026-04-17,2,L24,Darpan Furnishings,17.291619,78.21605,10:24,37,33.83,50.7
199,D7,2026-04-17,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:01,31,41.99,63.0
199,D7,2026-04-17,4,L58,Jos Alukkas,17.202876,78.55392,13:44,10,0.0,0.0
200,D8,2026-04-17,1,L30,Shah Ghouse Gachibowli,17.559129,78.3997,09:30,11,28.29,42.4
200,D8,2026-04-17,2,L25,IKEA Hyderabad,17.360466,78.233094,10:31,33,24.83,37.2
200,D8,2026-04-17,3,L51,Adidas Originals,17.578739,78.282563,11:46,14,14.44,21.7
200,D8,2026-04-17,4,L9,Spencer's Retail,17.479256,78.370125,12:36,37,22.71,34.1
200,D8,2026-04-17,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:56,39,20.72,31.1
200,D8,2026-04-17,6,L19,South India Shopping Mall,17.454274,78.382416,15:11,32,7.45,11.2
200,D8,2026-04-17,7,L57,Joyalukkas,17.435323,78.315057,16:06,32,0.0,0.0
201,D9,2026-04-17,1,L19,South India Shopping Mall,17.454274,78.382416,09:30,12,9.36,14.0
201,D9,2026-04-17,2,L37,Alankrita Boutique,17.472684,78.468485,10:06,23,31.46,47.2
201,D9,2026-04-17,3,L60,Lalitha Jewellery,17.228343,78.319002,11:21,34,0.0,0.0
202,D10,2026-04-17,1,L24,Darpan Furnishings,17.291619,78.21605,10:45,34,35.34,53.0
202,D10,2026-04-17,2,L52,Puma Store,17.548973,78.411569,12:23,30,2.3,3.4
202,D10,2026-04-17,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,13:08,23,28.92,43.4
202,D10,2026-04-17,4,L23,Reliance Digital,17.287846,78.362141,14:22,16,36.35,54.5
202,D10,2026-04-17,5,L3,Heritage Fresh,17.47068,78.64609,15:48,22,0.0,0.0
203,D11,2026-04-17,1,L31,Cafe Niloufer,17.59893,78.269166,09:45,12,14.76,22.1
203,D11,2026-04-17,2,L38,MedPlus Madhapur,17.507439,78.370088,10:24,36,39.08,58.6
203,D11,2026-04-17,3,L58,Jos Alukkas,17.202876,78.55392,12:10,29,27.42,41.1
203,D11,2026-04-17,4,L13,Forum Sujana Zara,17.414491,78.686558,13:28,10,28.28,42.4
203,D11,2026-04-17,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:35,36,27.88,41.8
203,D11,2026-04-17,6,L51,Adidas Originals,17.578739,78.282563,16:02,29,0.0,0.0
204,D12,2026-04-17,1,L19,South India Shopping Mall,17.454274,78.382416,08:30,22,9.36,14.0
204,D12,2026-04-17,2,L37,Alankrita Boutique,17.472684,78.468485,09:12,39,31.46,47.2
204,D12,2026-04-17,3,L60,Lalitha Jewellery,17.228343,78.319002,10:52,16,0.0,0.0
205,D1,2026-04-18,1,L47,Himalaya Book World,17.295781,78.320436,09:30,23,34.14,51.2
205,D1,2026-04-18,2,L31,Cafe Niloufer,17.59893,78.269166,10:56,33,41.55,62.3
205,D1,2026-04-18,3,L60,Lalitha Jewellery,17.228343,78.319002,12:37,27,2.95,4.4
205,D1,2026-04-18,4,L14,Sarath City Capital H&M,17.23152,78.346589,13:20,24,35.87,53.8
205,D1,2026-04-18,5,L27,Chutneys Restaurant,17.358253,78.657274,14:46,34,24.82,37.2
205,D1,2026-04-18,6,L44,Page 3 Luxury Salon,17.5814,78.661217,16:10,15,29.78,44.7
205,D1,2026-04-18,7,L20,Chennai Shopping Mall,17.342108,78.535088,17:16,16,0.0,0.0
206,D2,2026-04-18,1,L24,Darpan Furnishings,17.291619,78.21605,10:15,10,35.34,53.0
206,D2,2026-04-18,2,L52,Puma Store,17.548973,78.411569,11:24,19,2.3,3.4
206,D2,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:54,36,28.92,43.4
206,D2,2026-04-18,4,L23,Reliance Digital,17.287846,78.362141,13:20,38,0.0,0.0
207,D3,2026-04-18,1,L24,Darpan Furnishings,17.291619,78.21605,08:30,26,35.34,53.0
207,D3,2026-04-18,2,L52,Puma Store,17.548973,78.411569,10:04,31,2.3,3.4
207,D3,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:52,37,28.92,43.4
207,D3,2026-04-18,4,L23,Reliance Digital,17.287846,78.362141,12:20,33,0.0,0.0
208,D4,2026-04-18,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:30,18,25.13,37.7
208,D4,2026-04-18,2,L24,Darpan Furnishings,17.291619,78.21605,11:38,34,33.83,50.7
208,D4,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,13:11,11,0.0,0.0
209,D5,2026-04-18,1,L47,Himalaya Book World,17.295781,78.320436,09:45,27,34.14,51.2
209,D5,2026-04-18,2,L31,Cafe Niloufer,17.59893,78.269166,11:18,10,41.55,62.3
209,D5,2026-04-18,3,L60,Lalitha Jewellery,17.228343,78.319002,12:37,40,2.95,4.4
209,D5,2026-04-18,4,L14,Sarath City Capital H&M,17.23152,78.346589,13:35,19,35.87,53.8
209,D5,2026-04-18,5,L27,Chutneys Restaurant,17.358253,78.657274,14:54,30,24.82,37.2
209,D5,2026-04-18,6,L44,Page 3 Luxury Salon,17.5814,78.661217,16:16,15,29.78,44.7
209,D5,2026-04-18,7,L20,Chennai Shopping Mall,17.342108,78.535088,17:22,21,0.0,0.0
210,D6,2026-04-18,1,L24,Darpan Furnishings,17.291619,78.21605,09:30,22,35.34,53.0
210,D6,2026-04-18,2,L52,Puma Store,17.548973,78.411569,10:50,31,2.3,3.4
210,D6,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:35,39,28.92,43.4
210,D6,2026-04-18,4,L23,Reliance Digital,17.287846,78.362141,13:04,32,0.0,0.0
211,D7,2026-04-18,1,L31,Cafe Niloufer,17.59893,78.269166,08:00,28,14.76,22.1
211,D7,2026-04-18,2,L38,MedPlus Madhapur,17.507439,78.370088,09:00,33,39.08,58.6
211,D7,2026-04-18,3,L58,Jos Alukkas,17.202876,78.55392,10:39,10,27.42,41.1
211,D7,2026-04-18,4,L13,Forum Sujana Zara,17.414491,78.686558,11:40,38,28.28,42.4
211,D7,2026-04-18,5,L7,Q-Mart Gachibowli,17.367808,78.424605,13:16,27,0.0,0.0
212,D8,2026-04-18,1,L47,Himalaya Book World,17.295781,78.320436,09:15,22,34.14,51.2
212,D8,2026-04-18,2,L31,Cafe Niloufer,17.59893,78.269166,10:42,11,41.55,62.3
212,D8,2026-04-18,3,L60,Lalitha Jewellery,17.228343,78.319002,12:09,11,2.95,4.4
212,D8,2026-04-18,4,L14,Sarath City Capital H&M,17.23152,78.346589,12:33,27,35.87,53.8
212,D8,2026-04-18,5,L27,Chutneys Restaurant,17.358253,78.657274,14:01,14,24.82,37.2
212,D8,2026-04-18,6,L44,Page 3 Luxury Salon,17.5814,78.661217,14:57,19,29.78,44.7
212,D8,2026-04-18,7,L20,Chennai Shopping Mall,17.342108,78.535088,16:08,34,0.0,0.0
213,D9,2026-04-18,1,L31,Cafe Niloufer,17.59893,78.269166,10:15,14,14.76,22.1
213,D9,2026-04-18,2,L38,MedPlus Madhapur,17.507439,78.370088,11:02,17,39.08,58.6
213,D9,2026-04-18,3,L58,Jos Alukkas,17.202876,78.55392,12:26,10,27.42,41.1
213,D9,2026-04-18,4,L13,Forum Sujana Zara,17.414491,78.686558,13:25,23,28.28,42.4
213,D9,2026-04-18,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:44,26,0.0,0.0
214,D10,2026-04-18,1,L24,Darpan Furnishings,17.291619,78.21605,09:45,26,35.34,53.0
214,D10,2026-04-18,2,L52,Puma Store,17.548973,78.411569,11:14,23,2.3,3.4
214,D10,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:49,30,28.92,43.4
214,D10,2026-04-18,4,L23,Reliance Digital,17.287846,78.362141,13:15,34,0.0,0.0
215,D11,2026-04-18,1,L24,Darpan Furnishings,17.291619,78.21605,09:00,11,35.34,53.0
215,D11,2026-04-18,2,L52,Puma Store,17.548973,78.411569,10:19,39,2.3,3.4
215,D11,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:11,13,28.92,43.4
215,D11,2026-04-18,4,L23,Reliance Digital,17.287846,78.362141,12:16,17,0.0,0.0
216,D12,2026-04-18,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:45,37,25.13,37.7
216,D12,2026-04-18,2,L24,Darpan Furnishings,17.291619,78.21605,12:07,30,33.83,50.7
216,D12,2026-04-18,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,13:35,32,0.0,0.0
217,D1,2026-04-19,1,L31,Cafe Niloufer,17.59893,78.269166,08:45,40,14.76,22.1
217,D1,2026-04-19,2,L38,MedPlus Madhapur,17.507439,78.370088,09:56,17,39.08,58.6
217,D1,2026-04-19,3,L58,Jos Alukkas,17.202876,78.55392,11:18,18,27.42,41.1
217,D1,2026-04-19,4,L13,Forum Sujana Zara,17.414491,78.686558,12:25,13,0.0,0.0
218,D2,2026-04-19,1,L31,Cafe Niloufer,17.59893,78.269166,09:30,19,14.76,22.1
218,D2,2026-04-19,2,L38,MedPlus Madhapur,17.507439,78.370088,10:18,13,39.08,58.6
218,D2,2026-04-19,3,L58,Jos Alukkas,17.202876,78.55392,11:43,21,27.42,41.1
218,D2,2026-04-19,4,L13,Forum Sujana Zara,17.414491,78.686558,12:55,16,0.0,0.0
219,D3,2026-04-19,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:30,32,17.98,27.0
219,D3,2026-04-19,2,L13,Forum Sujana Zara,17.414491,78.686558,11:44,20,41.43,62.1
219,D3,2026-04-19,3,L14,Sarath City Capital H&M,17.23152,78.346589,13:19,11,36.86,55.3
219,D3,2026-04-19,4,L30,Shah Ghouse Gachibowli,17.559129,78.3997,14:35,32,21.2,31.8
219,D3,2026-04-19,5,L8,Nature's Basket,17.523772,78.203249,15:45,35,26.61,39.9
219,D3,2026-04-19,6,L42,Green Trends,17.536668,78.453831,17:09,23,36.71,55.1
219,D3,2026-04-19,7,L28,Paradise Biryani Secunderabad,17.257149,78.269815,18:37,19,0.0,0.0
220,D4,2026-04-19,1,L24,Darpan Furnishings,17.291619,78.21605,08:00,33,35.34,53.0
220,D4,2026-04-19,2,L52,Puma Store,17.548973,78.411569,09:34,33,2.3,3.4
220,D4,2026-04-19,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:18,24,0.0,0.0
221,D5,2026-04-19,1,L47,Himalaya Book World,17.295781,78.320436,09:45,17,34.14,51.2
221,D5,2026-04-19,2,L31,Cafe Niloufer,17.59893,78.269166,11:04,12,41.55,62.3
221,D5,2026-04-19,3,L60,Lalitha Jewellery,17.228343,78.319002,12:30,18,2.95,4.4
221,D5,2026-04-19,4,L14,Sarath City Capital H&M,17.23152,78.346589,13:05,36,35.87,53.8
221,D5,2026-04-19,5,L27,Chutneys Restaurant,17.358253,78.657274,14:43,37,24.82,37.2
221,D5,2026-04-19,6,L44,Page 3 Luxury Salon,17.5814,78.661217,16:07,27,0.0,0.0
222,D6,2026-04-19,1,L20,Chennai Shopping Mall,17.342108,78.535088,08:00,34,17.98,27.0
222,D6,2026-04-19,2,L13,Forum Sujana Zara,17.414491,78.686558,09:07,17,41.43,62.1
222,D6,2026-04-19,3,L14,Sarath City Capital H&M,17.23152,78.346589,10:35,19,36.86,55.3
222,D6,2026-04-19,4,L30,Shah Ghouse Gachibowli,17.559129,78.3997,11:54,10,21.2,31.8
222,D6,2026-04-19,5,L8,Nature's Basket,17.523772,78.203249,12:48,17,26.61,39.9
222,D6,2026-04-19,6,L42,Green Trends,17.536668,78.453831,13:57,33,36.71,55.1
222,D6,2026-04-19,7,L28,Paradise Biryani Secunderabad,17.257149,78.269815,15:37,24,0.0,0.0
223,D7,2026-04-19,1,L24,Darpan Furnishings,17.291619,78.21605,08:45,20,35.34,53.0
223,D7,2026-04-19,2,L52,Puma Store,17.548973,78.411569,10:08,24,2.3,3.4
223,D7,2026-04-19,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:43,22,0.0,0.0
224,D8,2026-04-19,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:00,12,17.98,27.0
224,D8,2026-04-19,2,L13,Forum Sujana Zara,17.414491,78.686558,10:47,24,41.43,62.1
224,D8,2026-04-19,3,L14,Sarath City Capital H&M,17.23152,78.346589,12:19,27,36.86,55.3
224,D8,2026-04-19,4,L30,Shah Ghouse Gachibowli,17.559129,78.3997,13:49,13,21.2,31.8
224,D8,2026-04-19,5,L8,Nature's Basket,17.523772,78.203249,14:45,39,26.61,39.9
224,D8,2026-04-19,6,L42,Green Trends,17.536668,78.453831,16:19,26,36.71,55.1
224,D8,2026-04-19,7,L28,Paradise Biryani Secunderabad,17.257149,78.269815,17:47,10,0.0,0.0
225,D9,2026-04-19,1,L30,Shah Ghouse Gachibowli,17.559129,78.3997,10:15,32,28.29,42.4
225,D9,2026-04-19,2,L25,IKEA Hyderabad,17.360466,78.233094,11:37,15,24.83,37.2
225,D9,2026-04-19,3,L51,Adidas Originals,17.578739,78.282563,12:43,32,14.44,21.7
225,D9,2026-04-19,4,L9,Spencer's Retail,17.479256,78.370125,13:44,16,22.71,34.1
225,D9,2026-04-19,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,14:44,38,0.0,0.0
226,D10,2026-04-19,1,L24,Darpan Furnishings,17.291619,78.21605,10:15,25,35.34,53.0
226,D10,2026-04-19,2,L52,Puma Store,17.548973,78.411569,11:38,37,2.3,3.4
226,D10,2026-04-19,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:33,27,0.0,0.0
227,D11,2026-04-19,1,L20,Chennai Shopping Mall,17.342108,78.535088,08:15,22,17.98,27.0
227,D11,2026-04-19,2,L13,Forum Sujana Zara,17.414491,78.686558,09:19,21,41.43,62.1
227,D11,2026-04-19,3,L14,Sarath City Capital H&M,17.23152,78.346589,10:48,24,36.86,55.3
227,D11,2026-04-19,4,L30,Shah Ghouse Gachibowli,17.559129,78.3997,12:15,33,21.2,31.8
227,D11,2026-04-19,5,L8,Nature's Basket,17.523772,78.203249,13:31,23,26.61,39.9
227,D11,2026-04-19,6,L42,Green Trends,17.536668,78.453831,14:39,34,36.71,55.1
227,D11,2026-04-19,7,L28,Paradise Biryani Secunderabad,17.257149,78.269815,16:14,18,0.0,0.0
228,D12,2026-04-19,1,L31,Cafe Niloufer,17.59893,78.269166,08:15,39,14.76,22.1
228,D12,2026-04-19,2,L38,MedPlus Madhapur,17.507439,78.370088,09:31,17,39.08,58.6
228,D12,2026-04-19,3,L58,Jos Alukkas,17.202876,78.55392,11:00,17,27.42,41.1
228,D12,2026-04-19,4,L13,Forum Sujana Zara,17.414491,78.686558,12:06,24,0.0,0.0
229,D1,2026-04-20,1,L31,Cafe Niloufer,17.59893,78.269166,10:00,26,14.76,22.1
229,D1,2026-04-20,2,L38,MedPlus Madhapur,17.507439,78.370088,10:55,17,39.08,58.6
229,D1,2026-04-20,3,L58,Jos Alukkas,17.202876,78.55392,12:23,23,0.0,0.0
230,D2,2026-04-20,1,L30,Shah Ghouse Gachibowli,17.559129,78.3997,10:15,32,28.29,42.4
230,D2,2026-04-20,2,L25,IKEA Hyderabad,17.360466,78.233094,11:36,19,24.83,37.2
230,D2,2026-04-20,3,L51,Adidas Originals,17.578739,78.282563,12:47,27,14.44,21.7
230,D2,2026-04-20,4,L9,Spencer's Retail,17.479256,78.370125,13:41,31,0.0,0.0
231,D3,2026-04-20,1,L31,Cafe Niloufer,17.59893,78.269166,09:45,37,14.76,22.1
231,D3,2026-04-20,2,L38,MedPlus Madhapur,17.507439,78.370088,10:49,40,39.08,58.6
231,D3,2026-04-20,3,L58,Jos Alukkas,17.202876,78.55392,12:34,36,0.0,0.0
